ID_Error_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
3128,2.38,1.2,1.69,0.61,860.5,39.7,47.0,0.1,b1fec81a7c383165679a7bf75a49d59011542150,2019-07-16 11:59:31,2019-07-16 11:59:31
3129,2.22,1.2,1.73,0.16,864.8,44.5,42.0,0.1,e60f3d84118925f72a5309738342c361d90bd53e,2019-07-16 11:59:31,2019-07-16 11:59:31
3130,2.1,1.2,1.52,0.39,871.1,63.7,67.0,0.1,c9a9c17ebd85e4643be0b1ffb093a19094158c58,2019-07-16 11:59:31,2019-07-16 11:59:31
3131,2.13,1.2,1.82,0.93,856.2,43.6,69.0,0.1,14294f536daf3c3bcc00453b896eeb8d21899c53,2019-07-16 11:59:31,2019-07-16 11:59:31
3132,2.22,1.2,1.17,0.62,870.4,42.5,34.0,0.1,f6cb0507aa8386ae578120f00230bee9861e6d26,2019-07-16 11:59:31,2019-07-16 11:59:31
3133,2.16,1.2,1.44,0.35,867.5,50.7,51.0,0.1,c13a11da96aa6755e71cbcc4d44f3c8c04bcd664,2019-07-16 11:59:31,2019-07-16 11:59:31
3134,2.49,1.2,1.86,0.57,872.2,63.8,60.0,0.1,bfd78ffab13d8f757f21d2dc83344bf47c8579e8,2019-07-16 11:59:31,2019-07-16 11:59:31
3135,2.11,1.2,1.45,0.4,870.8,61.3,36.0,0.1,ec6e941c69e950eec39d2679824957da0de6b3fc,2019-07-16 11:59:31,2019-07-16 11:59:31
3136,2.47,1.2,1.63,0.41,872.2,51.5,45.0,0.1,846e659642f92ba51df5f5772f3083e6f443ec71,2019-07-16 11:59:31,2019-07-16 11:59:31
3137,1.97,1.2,1.29,0.43,876.5,52.7,71.0,0.1,fba464af21d45a53e4dffb687f19aa249990e0f5,2019-07-16 11:59:31,2019-07-16 11:59:31
3138,2.56,1.2,1.73,0.74,877.0,57.9,36.0,0.1,fe4e25f44f782b231a5dcfb3fcf79afac17267cc,2019-07-16 11:59:31,2019-07-16 11:59:31
3139,1.93,1.2,1.59,0.29,880.6,58.7,70.0,0.1,1eb75ad49b4737690c65d422be18f55546737cc5,2019-07-16 11:59:31,2019-07-16 11:59:31
3140,2.23,1.2,1.52,0.61,875.7,42.9,67.0,0.1,09b51e3858d383afa9c2c2c54c8a1e9201790cd8,2019-07-16 11:59:31,2019-07-16 11:59:31
3141,2.7,1.2,1.34,0.38,866.9,30.8,13.0,0.1,c23beda406791e8a33c405c460bd37988b439016,2019-07-16 11:59:31,2019-07-16 11:59:31
3142,2.33,1.2,1.53,0.33,864.7,59.7,47.0,0.1,fdf0504c9bf1ecfa72c341d356513641ba91c3a6,2019-07-16 11:59:31,2019-07-16 11:59:31
3143,2.0,1.2,1.17,0.19,874.7,46.7,61.0,0.1,a242b8308d6cb988d89d910ba4ec75e21f9747b5,2019-07-16 11:59:31,2019-07-16 11:59:31
3144,2.77,1.2,1.61,0.72,876.7,59.7,77.0,0.1,803e6149db41945749436945a1d3e455534d4dd7,2019-07-16 11:59:31,2019-07-16 11:59:31
3145,2.44,1.2,1.6,0.65,875.6,58.0,53.0,0.1,3e781bc5d6f4476fb6ab673e0ed54d408b17fd1a,2019-07-16 11:59:31,2019-07-16 11:59:31
3146,2.35,1.2,1.72,0.34,873.2,57.3,54.0,0.1,2bff142437899930bc503605985ec0975a63d028,2019-07-16 11:59:31,2019-07-16 11:59:31
3147,2.36,1.2,1.73,0.22,863.5,53.6,49.0,0.1,9850db89fc9795b42da985303fa5f379a897339d,2019-07-16 11:59:31,2019-07-16 11:59:31
3148,1.84,1.2,1.71,0.24,871.8,35.4,40.0,0.1,fa82af778c211df08edc6a281e4a9eba628f4b47,2019-07-16 11:59:31,2019-07-16 11:59:31
3149,2.32,1.2,1.67,0.86,872.6,35.5,61.0,0.1,ad10ed7d55e6192bf380fcd295643eebf4164375,2019-07-16 11:59:31,2019-07-16 11:59:31
3150,2.57,1.2,1.78,0.37,877.5,50.3,66.0,0.1,f0434e322b01210b252d876436aaa36be26f9c09,2019-07-16 11:59:31,2019-07-16 11:59:31
3151,2.59,1.2,1.7,0.79,869.5,38.0,38.0,0.1,61c6feffdce0dbe5ee43368ab421244ebedabc52,2019-07-16 11:59:31,2019-07-16 11:59:31
3152,2.03,1.2,1.43,0.57,870.3,61.4,48.0,0.1,4761be49e1a3136f8af29c4b522e3e7dea7469b1,2019-07-16 11:59:31,2019-07-16 11:59:31
3153,1.97,1.2,1.44,0.42,874.1,50.2,43.0,0.1,1f8adcd4b588dbb852e30b48bea05f59121b8250,2019-07-16 11:59:31,2019-07-16 11:59:31
3154,2.06,1.2,1.12,0.5,872.3,44.1,62.0,0.1,c5c2e291f221ea126fac3215f907a52b07783798,2019-07-16 11:59:31,2019-07-16 11:59:31
3155,2.33,1.2,1.35,0.32,866.6,53.9,33.0,0.1,ec0b9fd102817dd1649d65429b0c579aac5bafaa,2019-07-16 11:59:31,2019-07-16 11:59:31
3156,2.21,1.2,1.5,0.2,866.8,48.6,72.0,0.1,f643f4d2162c836d16aab48cdb32c369196288fc,2019-07-16 11:59:31,2019-07-16 11:59:31
3157,2.43,1.2,1.41,0.35,865.7,34.7,70.0,0.1,4271aa66f312c18ecfaa8ff30da81dfe1194e469,2019-07-16 11:59:31,2019-07-16 11:59:31
3158,2.21,1.2,1.8,0.47,863.5,52.4,68.0,0.1,7e262e793cf7dd830ad6b6a4f2f4b48731006839,2019-07-16 11:59:31,2019-07-16 11:59:31
3159,2.16,1.2,1.46,0.72,867.0,58.0,62.0,0.1,97e75de891711924ef07832c3648ca984b58c66a,2019-07-16 11:59:31,2019-07-16 11:59:31
3160,2.01,1.2,1.75,0.66,872.4,58.9,78.0,0.1,19b19221aded5182384ddb566745620995160fc3,2019-07-16 11:59:31,2019-07-16 11:59:31
3161,2.71,1.2,1.75,0.21,868.1,53.9,59.0,0.1,5bc8e4a3aa9ceaea50fc9f6855d08b680f4757fe,2019-07-16 11:59:31,2019-07-16 11:59:31
3162,2.56,1.2,1.76,0.57,871.1,40.6,47.0,0.1,9f3586a2bd47d18b0162a8ffd1285b8f32503e6d,2019-07-16 11:59:31,2019-07-16 11:59:31
3163,2.34,1.2,1.38,0.57,878.5,54.7,37.0,0.1,19f4302aa77553890a7cc477872b800146953119,2019-07-16 11:59:31,2019-07-16 11:59:31
3164,2.5,1.2,1.69,0.62,872.7,57.5,61.0,0.1,689cf3a7d701061c1c0251c28dbb50f056c84737,2019-07-16 11:59:31,2019-07-16 11:59:31
3165,2.26,1.2,1.5,0.56,859.8,42.2,67.0,0.1,542e54da209e5db10754c392e160e86864348756,2019-07-16 11:59:31,2019-07-16 11:59:31
3166,2.57,1.2,1.63,0.74,872.5,72.4,64.0,0.1,4ae84c1262baf0e0f9e8fbb3334a6d12d21ad045,2019-07-16 11:59:31,2019-07-16 11:59:31
3167,2.2,1.2,1.45,0.62,875.8,59.1,57.0,0.1,0c1313b97adc84273d85da9abcf91bb7cc7e823d,2019-07-16 11:59:31,2019-07-16 11:59:31
3168,1.83,1.2,1.53,0.4,869.2,57.4,61.0,0.1,9fe32786a0f527d5fc7a5b50604eebd8b2cdaf44,2019-07-16 11:59:31,2019-07-16 11:59:31
3169,2.52,1.2,1.6,0.04,865.3,53.7,37.0,0.1,ca69a98bf25c16afc98bae63db3218d827d8dfef,2019-07-16 11:59:31,2019-07-16 11:59:31
3170,2.3,1.2,1.77,0.87,879.1,50.8,50.0,0.1,c568858e72ee67e506442992d5eef339a6fa39a3,2019-07-16 11:59:31,2019-07-16 11:59:31
3171,2.11,1.2,1.69,0.75,869.8,51.9,66.0,0.1,2f4bf30af93bd27374cdc57451d96fa08793cf7c,2019-07-16 11:59:31,2019-07-16 11:59:31
3172,2.29,1.2,1.62,0.6,872.1,59.1,45.0,0.1,1a0d4931a72d521c1799af8c8e4021d97c2f98ae,2019-07-16 11:59:31,2019-07-16 11:59:31
3173,2.29,1.2,1.41,0.6,866.0,62.5,45.0,0.1,a8a73f926b41cff51266378b1fcc64c3d79be173,2019-07-16 11:59:31,2019-07-16 11:59:31
3174,2.51,1.2,1.56,0.71,866.6,63.7,75.0,0.1,3d34208d0d179ae562963ca64a92a3f739b81886,2019-07-16 11:59:31,2019-07-16 11:59:31
3175,2.37,1.2,1.69,0.71,873.6,31.8,44.0,0.1,6e365f82f644c3277ebfa20517044faf794fad79,2019-07-16 11:59:31,2019-07-16 11:59:31
3176,1.95,1.2,1.64,0.42,877.5,57.8,16.0,0.1,04e53e31128d527a3e9a2ef455fcf08796c2a5e1,2019-07-16 11:59:31,2019-07-16 11:59:31
3177,1.84,1.2,1.45,0.13,870.5,55.4,70.0,0.1,07ea8afb989dc293d3cb3fd46ef214861732fda3,2019-07-16 11:59:31,2019-07-16 11:59:31
3178,2.61,1.2,1.65,0.07,868.8,48.7,35.0,0.1,e79ae0cd83de52d3ae599d175eb6f224f7c9843f,2019-07-16 11:59:31,2019-07-16 11:59:31
3179,2.35,1.2,1.5,0.34,874.4,54.5,80.0,0.1,402fbeeb025d833371bed2217bcb6923cf91c104,2019-07-16 11:59:31,2019-07-16 11:59:31
3180,2.57,1.2,1.81,0.32,871.9,45.4,57.0,0.1,7c559f1934ed73ed928642201116689a047ff714,2019-07-16 11:59:31,2019-07-16 11:59:31
3181,2.34,1.2,1.8,0.49,874.2,53.4,54.0,0.1,d8bcaea5fda3dab4bad1fa679bd6f831d99cf330,2019-07-16 11:59:31,2019-07-16 11:59:31
3182,2.06,1.2,1.46,0.96,872.2,48.4,69.0,0.1,a14bc97bade5fd58e73d073477482e53d6007b3a,2019-07-16 11:59:31,2019-07-16 11:59:31
3183,2.61,1.2,1.38,0.31,873.0,67.7,81.0,0.1,ea63ff92e216f7a10b22caf8b6ec37810a6de9d6,2019-07-16 11:59:31,2019-07-16 11:59:31
3184,2.66,1.2,1.75,0.51,864.6,66.7,46.0,0.1,4359c395d7605bba36b603e534920bffb7213cde,2019-07-16 11:59:31,2019-07-16 11:59:31
3185,1.94,1.2,1.76,0.84,868.0,62.4,76.0,0.1,ecbf9de088d0a627c01ff21d9985cbf0bb8afbf6,2019-07-16 11:59:31,2019-07-16 11:59:31
3186,2.4,1.2,1.1,0.33,871.6,49.3,43.0,0.1,91a7ae4dec7481d0ae191204fabfbbdc0d8a5308,2019-07-16 11:59:31,2019-07-16 11:59:31
3187,2.32,1.2,1.68,0.42,866.3,58.8,44.0,0.1,30aa4e8fc8827da3356200bedd0d2699bb21fec5,2019-07-16 11:59:31,2019-07-16 11:59:31
3188,1.91,1.2,1.85,0.67,879.3,48.7,58.0,0.1,88a48e75efa9d2e36ae8a376fdffb3c61c24ec75,2019-07-16 11:59:31,2019-07-16 11:59:31
3189,2.58,1.2,1.83,0.55,867.6,68.1,70.0,0.1,6ea76d55f9e0668b89c8b8ed58d7dcd69264b8fa,2019-07-16 11:59:31,2019-07-16 11:59:31
3190,2.27,1.2,1.29,0.2,880.1,51.4,59.0,0.1,05963bd0dfb8adb86ca15d19c03453941f511a18,2019-07-16 11:59:31,2019-07-16 11:59:31
3191,1.92,1.2,1.76,0.17,873.6,49.1,76.0,0.1,48ca18a81fa49d560dd8f43ab9462cd082dfb25d,2019-07-16 11:59:31,2019-07-16 11:59:31
3192,2.46,1.2,1.95,0.62,869.7,55.4,83.0,0.1,7978756e3d2d8d05b2d7024e6b26c65180066669,2019-07-16 11:59:31,2019-07-16 11:59:31
3193,2.21,1.2,1.38,0.89,867.9,52.3,63.0,0.1,3265bca23601db473593acfd8883c23307c0a46e,2019-07-16 11:59:31,2019-07-16 11:59:31
3194,2.27,1.2,1.86,0.48,862.2,61.6,35.0,0.1,5712a2461e409b3184291016741706ed4288c5ce,2019-07-16 11:59:31,2019-07-16 11:59:31
3195,2.12,1.2,1.41,0.58,874.2,51.8,59.0,0.1,530e65a9efa4efe20d06054afc4a24622904bab6,2019-07-16 11:59:31,2019-07-16 11:59:31
3196,2.53,1.2,1.47,0.57,871.6,53.1,75.0,0.1,2babcf1c7a7c4893798fff5ea06c10f686ad7648,2019-07-16 11:59:31,2019-07-16 11:59:31
3197,2.24,1.2,1.7,0.33,864.6,52.5,87.0,0.1,15e3276c3e4dfcdd0815b176d8486bf161a4d82d,2019-07-16 11:59:31,2019-07-16 11:59:31
3198,1.94,1.2,1.39,0.57,879.8,57.1,53.0,0.1,e4ae6f4bb0faf0f106110199d60afe3a53eb6015,2019-07-16 11:59:31,2019-07-16 11:59:31
3199,2.6,1.2,1.63,0.46,876.9,65.4,59.0,0.1,47d6c195e6e278600473298912cd02a17260cdaf,2019-07-16 11:59:31,2019-07-16 11:59:31
3200,2.21,1.2,1.98,0.42,875.2,55.5,45.0,0.1,6a251855d9e665898e04b4e8926eb4468626cf7e,2019-07-16 11:59:31,2019-07-16 11:59:31
3201,2.43,1.2,1.84,0.68,871.4,53.1,59.0,0.1,61512d7a30a0eeb8e22c471ab1eb67acd9ba25a5,2019-07-16 11:59:31,2019-07-16 11:59:31
3202,2.57,1.2,1.27,0.53,868.9,37.0,66.0,0.1,6ff026be092d1528c569c1b78f6560db4fb64460,2019-07-16 11:59:31,2019-07-16 11:59:31
3203,2.52,1.2,1.86,0.38,866.7,44.2,57.0,0.1,6bdd13436c044766ca3c0e316d04154fbede4111,2019-07-16 11:59:31,2019-07-16 11:59:31
3204,2.48,1.2,1.4,0.11,873.5,53.7,66.0,0.1,e49cd5cf976076a990d58c71fa2951c25da4cd36,2019-07-16 11:59:31,2019-07-16 11:59:31
3205,2.14,1.2,1.61,0.69,861.0,44.6,39.0,0.1,0e2817a48e6dd8915893654959bd42e2264f748e,2019-07-16 11:59:31,2019-07-16 11:59:31
3206,2.14,1.2,1.66,0.64,864.1,66.7,47.0,0.1,b1c170f3a17d7b4f48edcc6bb6d61f78248d588e,2019-07-16 11:59:31,2019-07-16 11:59:31
3207,2.1,1.2,1.87,0.49,865.8,46.9,44.0,0.1,4ff7823f8f250f00f8604f65376d90d2803cf221,2019-07-16 11:59:31,2019-07-16 11:59:31
3208,2.02,1.2,1.85,0.69,873.3,54.5,75.0,0.1,e712272ec9d9ee5320a547c34685939b7384f97c,2019-07-16 11:59:31,2019-07-16 11:59:31
3209,2.51,1.2,1.87,0.34,868.8,59.7,47.0,0.1,14862344599b2469ae217b3508b6a5d1ee56089b,2019-07-16 11:59:31,2019-07-16 11:59:31
3210,2.33,1.2,1.64,0.5,867.8,57.8,48.0,0.1,fd1bbe16712b938fc228b296b7a204ac6e41a4fb,2019-07-16 11:59:31,2019-07-16 11:59:31
3211,2.2,1.2,1.73,0.96,866.1,53.7,55.0,0.1,02db0e846b30c172ab60ca076dcfa089bd9196c2,2019-07-16 11:59:31,2019-07-16 11:59:31
3212,2.3,1.2,1.54,0.49,868.9,63.1,59.0,0.1,e50ec382cbf35f1758da5fabaffea862ee2c5849,2019-07-16 11:59:31,2019-07-16 11:59:31
3213,2.28,1.2,1.67,0.81,866.7,56.1,53.0,0.1,fa2b05acad8b464193b21ca0268174b5cedc379c,2019-07-16 11:59:31,2019-07-16 11:59:31
3214,2.62,1.2,1.34,0.41,864.5,45.9,51.0,0.1,8bbf96f1ba8a63e6694a7cd535e26e94a15ca321,2019-07-16 11:59:31,2019-07-16 11:59:31
3215,2.63,1.2,1.7,0.41,865.8,56.9,58.0,0.1,5ce296568d6abcf1c78f5e36d9de598869ee57b7,2019-07-16 11:59:31,2019-07-16 11:59:31
3216,2.13,1.2,1.62,0.65,877.2,61.1,60.0,0.1,407bc5c9e0468a1e585101e42b388e5880a949c8,2019-07-16 11:59:31,2019-07-16 11:59:31
3217,2.69,1.2,1.57,0.92,873.4,53.3,63.0,0.1,1e70769ad94d589dd8a466a32bdc5412409b379a,2019-07-16 11:59:31,2019-07-16 11:59:31
3218,2.74,1.2,1.53,0.26,861.5,50.2,80.0,0.1,05ec30eb84659e9367da368f4af4fbde0b89c206,2019-07-16 11:59:31,2019-07-16 11:59:31
3219,2.24,1.2,1.39,0.76,874.2,66.3,62.0,0.1,563c699286776c99796f28a8334bfedb6b1a038a,2019-07-16 11:59:31,2019-07-16 11:59:31
3220,2.58,1.2,1.69,0.37,866.0,42.6,65.0,0.1,25670ce061c39389a41d5902d0ffefb77b6a8491,2019-07-16 11:59:31,2019-07-16 11:59:31
3221,2.73,1.2,1.73,0.54,863.9,61.2,59.0,0.1,d6d56e992959fde59240e30c2c968fdd4778d8b3,2019-07-16 11:59:31,2019-07-16 11:59:31
3222,2.57,1.2,1.84,0.45,866.7,46.6,46.0,0.1,b4a60f7d535f8eee1755add7571648b4f67c04ad,2019-07-16 11:59:31,2019-07-16 11:59:31
3223,2.45,1.2,1.52,0.49,864.0,54.6,56.0,0.1,31c91e41c0405ab2626aaa2dfdd1c20e19a52878,2019-07-16 11:59:31,2019-07-16 11:59:31
3224,2.34,1.2,1.86,0.36,868.8,63.8,53.0,0.1,b9f3d75079d159c44c604184c44da7b16a03c04a,2019-07-16 11:59:31,2019-07-16 11:59:31
3225,2.03,1.2,1.75,0.75,861.6,61.6,65.0,0.1,ba2f4ce0b6d92c66bdc0e9d469291ac5cf47ad75,2019-07-16 11:59:31,2019-07-16 11:59:31
3226,2.1,1.2,1.6,0.39,873.3,51.5,61.0,0.1,e680a7310e90257edc7b808d3820d6e7ca453c4a,2019-07-16 11:59:31,2019-07-16 11:59:31
3227,2.45,1.2,1.4,0.14,868.6,68.0,82.0,0.1,f69c96ece80f3ac1483378e7df577f4c7a3ffde9,2019-07-16 11:59:31,2019-07-16 11:59:31
3228,2.28,1.2,1.51,0.37,868.7,63.0,74.0,0.1,be0dd585fe069d3a8daf8d6d3618f75537f977ea,2019-07-16 11:59:31,2019-07-16 11:59:31
3229,1.99,1.2,1.85,0.53,866.8,71.6,51.0,0.1,dc468c036e95abd1b930f9728e1d14a125b32f77,2019-07-16 11:59:31,2019-07-16 11:59:31
3230,2.0,1.2,1.72,0.71,869.1,57.1,43.0,0.1,41f1cdea122cbd556aaf240368ae74f4bb83a80d,2019-07-16 11:59:31,2019-07-16 11:59:31
3231,2.68,1.2,1.72,0.74,872.3,40.2,59.0,0.1,399d3457e3a0e3c3ebbc31c8ae69635d56ae8303,2019-07-16 11:59:31,2019-07-16 11:59:31
3232,2.31,1.2,1.66,0.97,866.5,57.0,68.0,0.1,e96f29b41a96bfea0a42f8e4c9c32ba35db0a17a,2019-07-16 11:59:31,2019-07-16 11:59:31
3233,2.38,1.2,1.65,0.54,871.0,53.8,48.0,0.1,c9fe2c741b97ce04c9d504c6d526edd14a8429f7,2019-07-16 11:59:31,2019-07-16 11:59:31
3234,2.2,1.2,1.97,0.11,868.1,49.6,52.0,0.1,e7832491baf2b0bf7abf042a5741d966246c1f56,2019-07-16 11:59:31,2019-07-16 11:59:31
3235,2.4,1.2,1.59,0.85,870.3,37.8,68.0,0.1,f1874f9a5e394b8bf2bfae95ab42a4eec4b0e2c9,2019-07-16 11:59:31,2019-07-16 11:59:31
3236,2.35,1.2,1.52,0.71,877.0,62.9,70.0,0.1,65873c0f1f4b7168088f26c6e703a8e89b42d97d,2019-07-16 11:59:31,2019-07-16 11:59:31
3237,2.09,1.2,1.64,0.59,875.6,40.0,53.0,0.1,1d325707747bd65c001580fbf69d7bb555ba997b,2019-07-16 11:59:31,2019-07-16 11:59:31
3238,1.87,1.2,1.91,0.82,863.1,53.4,60.0,0.1,c6e870496fe271ccf69a34abeb89361424bb8892,2019-07-16 11:59:31,2019-07-16 11:59:31
3239,2.18,1.2,1.75,0.89,869.3,77.7,57.0,0.1,f5c0b9a0a5d8318ebc51cf7eeaef65e7c2097149,2019-07-16 11:59:31,2019-07-16 11:59:31
3240,2.47,1.2,1.4,0.55,882.7,53.7,54.0,0.1,31b4911f35e22597a3dda9cafe9621f3a2a94bd9,2019-07-16 11:59:31,2019-07-16 11:59:31
3241,2.53,1.2,1.5,0.62,862.3,51.5,84.0,0.1,2c91e49dc86f9a7f67ab2d9412452f159892caa4,2019-07-16 11:59:31,2019-07-16 11:59:31
3242,2.06,1.2,1.43,0.54,868.5,51.6,89.0,0.1,f159b6fac0a82831aad08890581c9f86ad67c37e,2019-07-16 11:59:31,2019-07-16 11:59:31
3243,2.74,1.2,1.25,0.47,871.8,65.2,83.0,0.1,92718d6d840f2e9276d728a433aad799a6316263,2019-07-16 11:59:31,2019-07-16 11:59:31
3244,1.92,1.2,1.58,0.43,872.4,58.2,41.0,0.1,9582159f3609b0abd0769fc2908da32190833419,2019-07-16 11:59:31,2019-07-16 11:59:31
3245,2.13,1.2,1.71,0.43,874.4,43.4,71.0,0.1,db73a95c4904d755a8e7333cab9823b85eb7bb44,2019-07-16 11:59:31,2019-07-16 11:59:31
3246,2.36,1.2,1.72,0.71,867.6,48.9,44.0,0.1,f0ecb96317fbc6f33487f1daed81372f90992b17,2019-07-16 11:59:31,2019-07-16 11:59:31
3247,2.52,1.2,1.53,0.46,871.8,61.3,57.0,0.1,e36fd6eaed6a89e72c3bda3b445c96c0acebad4c,2019-07-16 11:59:31,2019-07-16 11:59:31
3248,1.92,1.2,1.95,0.76,866.6,47.6,39.0,0.1,842ee5038d139cd8757fb7072579b0e4f7bfa293,2019-07-16 11:59:31,2019-07-16 11:59:31
3249,2.05,1.2,1.8,0.15,870.4,56.1,63.0,0.1,d7f49d3531221a2e11e877f4b6321f784f2b47b8,2019-07-16 11:59:31,2019-07-16 11:59:31
3250,2.49,1.2,1.56,0.31,876.5,68.7,61.0,0.1,809868d49a4d4f54931f3b7099ea69c94888592c,2019-07-16 11:59:31,2019-07-16 11:59:31
3251,2.6,1.2,1.26,0.61,872.6,49.5,64.0,0.1,eda5c4a1958705f2c5318bdcd719e8fd53e4cfc6,2019-07-16 11:59:31,2019-07-16 11:59:31
3252,2.54,1.2,1.82,0.37,872.2,47.9,66.0,0.1,58e2013aadde41625ea8552317e0c00006b18cf6,2019-07-16 11:59:31,2019-07-16 11:59:31
3253,2.32,1.2,1.84,0.65,870.1,71.6,40.0,0.1,bd59395764fa987389fda63fc7b0d849dc7c1760,2019-07-16 11:59:31,2019-07-16 11:59:31
3254,2.23,1.2,1.73,0.66,870.8,62.0,64.0,0.1,5cfa71839887e1329059a80087ef97fdc6b160a8,2019-07-16 11:59:31,2019-07-16 11:59:31
3255,2.34,1.2,1.89,0.52,869.7,72.5,71.0,0.1,00d3b58b0d9e26c3ae94cd7f7e134e9279a603b6,2019-07-16 11:59:31,2019-07-16 11:59:31
3256,2.24,1.2,1.43,0.7,864.5,58.0,76.0,0.1,9524a23190184f66546a73c559d6ed79992e0b43,2019-07-16 11:59:31,2019-07-16 11:59:31
3257,1.85,1.2,1.55,0.25,872.6,67.3,56.0,0.1,c6bce57f2bf0b877c03aeaed70d1e6be7838e805,2019-07-16 11:59:31,2019-07-16 11:59:31
3258,2.32,1.2,1.67,0.44,868.3,45.6,63.0,0.1,28a886cefb79e1daf2aba9ed66e2d898172a7d99,2019-07-16 11:59:31,2019-07-16 11:59:31
3259,1.88,1.2,1.58,0.69,866.7,37.9,88.0,0.1,61ced89adaf563cc681a4e15b9a1c798179f7b96,2019-07-16 11:59:31,2019-07-16 11:59:31
3260,2.64,1.2,1.67,0.27,868.2,64.2,53.0,0.1,0350e8048aa3c07bf552731cfc3817f503725f94,2019-07-16 11:59:31,2019-07-16 11:59:31
3261,2.25,1.2,1.3,0.43,860.7,67.2,63.0,0.1,8e0da53ffe7b5021324b666e6ab50081f9b2674c,2019-07-16 11:59:31,2019-07-16 11:59:31
3262,2.08,1.2,1.09,0.45,863.2,60.7,83.0,0.1,3b4f668dff94cf5c7aaddbc7665353fa2b3be889,2019-07-16 11:59:31,2019-07-16 11:59:31
3263,2.25,1.2,1.79,0.13,866.5,61.1,68.0,0.1,4d02149bee03c2ba2863228fbd8f1ab35e49b0ba,2019-07-16 11:59:31,2019-07-16 11:59:31
3264,2.44,1.2,1.62,0.53,862.0,29.6,73.0,0.1,522c5206675e5a021d85f5a343923fcacccd0a6b,2019-07-16 11:59:31,2019-07-16 11:59:31
3265,1.9,1.2,1.59,0.75,869.4,54.6,61.0,0.1,89d883318758b2f642ca46b742e977403ce4c847,2019-07-16 11:59:31,2019-07-16 11:59:31
3266,2.25,1.2,1.47,0.57,866.6,77.9,64.0,0.1,495570309d194db5ecf869e497dff6c4c4dcb78b,2019-07-16 11:59:31,2019-07-16 11:59:31
3267,2.35,1.2,1.46,0.42,867.5,50.9,36.0,0.1,56bcabdbbbccaaa64b6cc5ca00c20f0c418c9fff,2019-07-16 11:59:31,2019-07-16 11:59:31
3268,2.48,1.2,1.49,0.78,872.3,48.3,65.0,0.1,5990fb7e54719f45c0458fd3e2eab6b143095185,2019-07-16 11:59:31,2019-07-16 11:59:31
3269,2.37,1.2,1.9,0.12,870.9,61.5,41.0,0.1,9c7f2e3ed0ebe673f7e5dda9ab650dcb350c5383,2019-07-16 11:59:31,2019-07-16 11:59:31
3270,1.99,1.2,1.58,0.74,875.5,46.1,86.0,0.1,4f52419085152bb80550d21e0d54bd92431a0ce8,2019-07-16 11:59:31,2019-07-16 11:59:31
3271,2.47,1.2,1.41,0.23,862.0,60.7,75.0,0.1,82beeb2a4e9d454b6de438fac50e1f578b208028,2019-07-16 11:59:31,2019-07-16 11:59:31
3272,2.3,1.2,1.91,0.5,870.8,58.7,62.0,0.1,befcb03658f1e064ecc00ed8467195d5769096bd,2019-07-16 11:59:31,2019-07-16 11:59:31
3273,2.65,1.2,1.78,0.26,864.8,68.2,79.0,0.1,bbbb475401c6885e2e925c6150531d410ae0b168,2019-07-16 11:59:31,2019-07-16 11:59:31
3274,1.96,1.2,1.54,0.6,868.6,48.4,66.0,0.1,2e809207ef3b84458574eafeab8e67e6efd690ee,2019-07-16 11:59:31,2019-07-16 11:59:31
3275,2.68,1.2,1.81,0.54,872.7,47.4,63.0,0.1,165c39c91c3d8a0bfcccc1f9a43e727d273a9ca7,2019-07-16 11:59:31,2019-07-16 11:59:31
3276,2.46,1.2,1.77,0.62,863.1,62.5,64.0,0.1,e923820c6d6c92d85345635ad7525984384eed69,2019-07-16 11:59:31,2019-07-16 11:59:31
3277,2.55,1.2,1.36,0.96,871.1,48.9,70.0,0.1,73cc5249b7327ee8ab4137c87c80c344f3975237,2019-07-16 11:59:31,2019-07-16 11:59:31
3278,2.27,1.2,1.73,0.32,871.0,59.3,49.0,0.1,71ba495f3c363043612e74c783de5e34b3f8ac54,2019-07-16 11:59:31,2019-07-16 11:59:31
3279,2.11,1.2,1.7,0.36,867.9,44.9,44.0,0.1,cfbe82a3619f95149da1046125ea3f601f560360,2019-07-16 11:59:31,2019-07-16 11:59:31
3280,2.29,1.2,1.66,0.67,869.7,59.1,89.0,0.1,4c4e1fef85c188e2a977dbc3ae9bfbdd176a3ad6,2019-07-16 11:59:31,2019-07-16 11:59:31
3281,1.97,1.2,1.83,0.83,874.4,49.2,47.0,0.1,bd4f675867ae9b07ee60ab0c0a88159cd470bbf2,2019-07-16 11:59:31,2019-07-16 11:59:31
3282,2.56,1.2,1.33,0.56,875.4,52.9,56.0,0.1,0dc115438f86772a585e96d480cfb0798e8d61bd,2019-07-16 11:59:31,2019-07-16 11:59:31
3283,2.13,1.2,1.55,0.63,870.5,79.9,59.0,0.1,01de986fc3efe1bc4dc14b96aa0a31e70abb5f80,2019-07-16 11:59:31,2019-07-16 11:59:31
3284,2.67,1.2,1.55,0.62,864.6,57.8,52.0,0.1,29548268c23811c4887ff7ae3f0d858742f08575,2019-07-16 11:59:31,2019-07-16 11:59:31
3285,2.23,1.2,1.65,0.98,880.4,54.2,78.0,0.1,0f73921f9204a12b6f5e470541eb544ace901ec5,2019-07-16 11:59:31,2019-07-16 11:59:31
