ID_TMatrix_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
637,1.95,1.2,1.51,0.55,871.0,26.5,68.0,0.1,5b24594064b6937e9d2ddcea71398e294997e904,2019-07-15 18:55:49,2019-07-15 18:55:49
638,2.07,1.2,1.47,0.41,869.6,31.4,73.0,0.1,df1aa7b6feb1a401f3b9671839eb7c04b9175af0,2019-07-15 18:55:49,2019-07-15 18:55:49
639,2.05,1.2,1.37,0.46,870.2,30.4,66.0,0.1,544ebd24f4223b6cf7d4cadfc69e496efa04b692,2019-07-15 18:55:49,2019-07-15 18:55:49
640,1.93,1.2,1.47,0.36,872.1,23.9,72.0,0.1,0d970bff68645d7bfc9387106d008ad012580be9,2019-07-15 18:55:49,2019-07-15 18:55:49
641,1.87,1.2,1.64,0.49,872.2,43.1,71.0,0.1,64a24b5ed1ae03636ba70ac4eda4c8c6a13f5bca,2019-07-15 18:55:49,2019-07-15 18:55:49
642,1.85,1.2,1.31,0.47,867.6,25.9,71.0,0.1,2f8487a1a1b30f300d283fc2ae9399fd5282115a,2019-07-15 18:55:49,2019-07-15 18:55:49
643,2.07,1.2,1.55,0.46,866.8,24.5,60.0,0.1,9425619a39b1d75486d86a54a516079260fa372c,2019-07-15 18:55:49,2019-07-15 18:55:49
644,1.88,1.2,1.49,0.5,866.8,36.9,55.0,0.1,4c6afcdb0cbd69bd6ce39b5c64f1ef09be13dbe5,2019-07-15 18:55:49,2019-07-15 18:55:49
645,1.93,1.2,1.31,0.4,871.7,27.2,65.0,0.1,3aec51a9194fd80fdea0e6ee0dc32d4e851714af,2019-07-15 18:55:49,2019-07-15 18:55:49
646,2.04,1.2,1.56,0.24,867.9,36.0,70.0,0.1,57210aacf92d96ee856491d4819d185467535f81,2019-07-15 18:55:49,2019-07-15 18:55:49
647,1.89,1.2,1.42,0.4,871.8,34.5,66.0,0.1,e5fe68fb096b4bea04e5bc9cc2eb8b7a6a8fcb1e,2019-07-15 18:55:49,2019-07-15 18:55:49
648,1.99,1.2,1.48,0.31,869.2,28.6,67.0,0.1,e028f3799a02a39c4648515fa26e95d2c9098f73,2019-07-15 18:55:49,2019-07-15 18:55:49
649,1.86,1.2,1.5,0.44,869.0,29.2,63.0,0.1,bc42ed19b3ca948b82403682b6dc3cb665b9cdb5,2019-07-15 18:55:49,2019-07-15 18:55:49
650,1.92,1.2,1.57,0.46,870.8,32.9,60.0,0.1,6c98551dfdde68e7ffffb44689af95538f5ef13c,2019-07-15 18:55:49,2019-07-15 18:55:49
651,2.01,1.2,1.43,0.53,874.5,22.8,68.0,0.1,9d81c23789d99d8ab19cf97c5a40fbf79d0b5a4c,2019-07-15 18:55:49,2019-07-15 18:55:49
652,1.83,1.2,1.63,0.24,871.4,28.8,62.0,0.1,19bd3885e547a4dd7d9d4f8bfd1b86733b042748,2019-07-15 18:55:49,2019-07-15 18:55:49
653,1.83,1.2,1.56,0.51,869.5,24.1,57.0,0.1,563b34ebfcb56dbe9df25a89afd0f6c61a737d57,2019-07-15 18:55:49,2019-07-15 18:55:49
654,1.89,1.2,1.58,0.32,872.8,19.3,70.0,0.1,f72262a6acc082d2e9eb5961df10fc2aa9e431cd,2019-07-15 18:55:49,2019-07-15 18:55:49
655,1.98,1.2,1.43,0.48,871.8,26.4,69.0,0.1,b8d98f436a3b828909315390056598a72da1c6d5,2019-07-15 18:55:49,2019-07-15 18:55:49
656,1.93,1.2,1.55,0.29,869.0,27.3,68.0,0.1,cc57b87d37f1435e1718ba914425ff7015284b3c,2019-07-15 18:55:49,2019-07-15 18:55:49
657,1.99,1.2,1.5,0.36,871.9,41.1,70.0,0.1,187000abdf04343ecaa0c6c91ae233dde77f127c,2019-07-15 18:55:49,2019-07-15 18:55:49
658,1.85,1.2,1.57,0.39,868.5,23.2,70.0,0.1,37db06b09d969ba381ef36dfbdef8144935efa52,2019-07-15 18:55:49,2019-07-15 18:55:49
659,1.93,1.2,1.69,0.65,868.5,26.9,73.0,0.1,1960043845600a48a70d2a78046a3f86d8d2710d,2019-07-15 18:55:49,2019-07-15 18:55:49
660,2.05,1.2,1.55,0.5,874.0,19.1,63.0,0.1,9344db7e409520b2908d0a012caebd75ea17aa45,2019-07-15 18:55:49,2019-07-15 18:55:49
661,1.94,1.2,1.6,0.35,868.5,31.9,67.0,0.1,1314c068ff6a5eefdb98b37cde08758a1f2b078e,2019-07-15 18:55:49,2019-07-15 18:55:49
662,2.04,1.2,1.67,0.24,864.1,29.8,73.0,0.1,2866dff297b3e926d7423b143b6e12931d739fc4,2019-07-15 18:55:49,2019-07-15 18:55:49
663,2.02,1.2,1.39,0.42,867.6,24.9,70.0,0.1,ed3d3c49e7e40078d4930b76c13757751c9e99af,2019-07-15 18:55:49,2019-07-15 18:55:49
664,2.17,1.2,1.68,0.39,870.2,26.5,64.0,0.1,22b2a373115ebc0a7ccf3c5a8f4fd175d35021dc,2019-07-15 18:55:49,2019-07-15 18:55:49
665,1.97,1.2,1.48,0.38,870.8,33.2,68.0,0.1,b017b0d9b66c56ec8962ec0b9f36e204841264f3,2019-07-15 18:55:49,2019-07-15 18:55:49
666,2.05,1.2,1.62,0.42,873.5,28.0,71.0,0.1,86e9657d1d2d638fd963e3035682ecd46c841a31,2019-07-15 18:55:49,2019-07-15 18:55:49
667,1.88,1.2,1.42,0.44,871.7,35.8,72.0,0.1,d69b1a6beb080f55d20611f59f49db2ab1fae558,2019-07-15 18:55:49,2019-07-15 18:55:49
668,2.06,1.2,1.55,0.42,869.6,26.1,70.0,0.1,5f642e3f3c909980c1f9fdc472d3641335f4b3b7,2019-07-15 18:55:49,2019-07-15 18:55:49
669,1.89,1.2,1.55,0.4,867.2,29.7,67.0,0.1,29b6654e0c4f3015058974352f83086523c7cbe3,2019-07-15 18:55:49,2019-07-15 18:55:49
670,1.96,1.2,1.46,0.44,869.5,27.8,63.0,0.1,bbcae461f8a4270a7a31bc36e48a27de24b283a2,2019-07-15 18:55:49,2019-07-15 18:55:49
671,1.99,1.2,1.58,0.43,871.3,37.7,64.0,0.1,29c27c8c3f2a87121456941715a58ff567e184e3,2019-07-15 18:55:49,2019-07-15 18:55:49
672,1.95,1.2,1.39,0.38,870.1,34.6,65.0,0.1,082be6ca2e04a8e3d56b4cb68c0f52fac04138c2,2019-07-15 18:55:49,2019-07-15 18:55:49
673,1.86,1.2,1.5,0.31,867.6,35.8,66.0,0.1,fbb2bf93faf6032a53a6dba89585d5650f4b346f,2019-07-15 18:55:49,2019-07-15 18:55:49
674,1.88,1.2,1.61,0.36,868.5,31.7,62.0,0.1,0d21c627ecd421716b9a7cafbc2318bcb3f0321e,2019-07-15 18:55:49,2019-07-15 18:55:49
675,1.95,1.2,1.43,0.37,869.9,27.7,66.0,0.1,3f89974376a521fb63899d0dd6b839a04dcfad10,2019-07-15 18:55:49,2019-07-15 18:55:49
676,1.82,1.2,1.4,0.42,867.4,38.0,58.0,0.1,ab16daf47f33f4228f8444329e39d00e8f8c7553,2019-07-15 18:55:49,2019-07-15 18:55:49
677,2.03,1.2,1.69,0.3,870.6,25.6,71.0,0.1,180380332ef02e04e3984409ad3697aae9be3817,2019-07-15 18:55:49,2019-07-15 18:55:49
678,2.08,1.2,1.38,0.43,871.7,33.3,67.0,0.1,77772916c37b667b88cee388adc23d44a5a6fc1d,2019-07-15 18:55:49,2019-07-15 18:55:49
679,2.07,1.2,1.4,0.44,868.0,30.1,66.0,0.1,28719be3f9110c022bb22909cfac29a40a8f8932,2019-07-15 18:55:49,2019-07-15 18:55:49
680,1.92,1.2,1.53,0.34,868.2,26.3,65.0,0.1,bb4cca1429b9d40c107730c6f03418bfd99806d7,2019-07-15 18:55:49,2019-07-15 18:55:49
681,1.95,1.2,1.47,0.44,870.3,29.1,66.0,0.1,8ed05032812300e2f2b8a2682a23591fa2067b29,2019-07-15 18:55:49,2019-07-15 18:55:49
682,2.08,1.2,1.56,0.36,868.8,32.0,72.0,0.1,2ace89d97ae75e14c4a3d8b3c6acf03d33576622,2019-07-15 18:55:49,2019-07-15 18:55:49
683,1.82,1.2,1.56,0.28,869.3,32.5,56.0,0.1,1b267be14e496256da6ffbfc6ed6075a0f77e0cf,2019-07-15 18:55:49,2019-07-15 18:55:49
684,1.94,1.2,1.44,0.43,866.1,23.2,67.0,0.1,0e7e2b8ed3990c6d1b5730191fa10e073abf7e73,2019-07-15 18:55:49,2019-07-15 18:55:49
685,2.02,1.2,1.49,0.36,871.6,29.8,65.0,0.1,97d746b759f816da24782a24d31b6f8b3915e3cc,2019-07-15 18:55:49,2019-07-15 18:55:49
686,1.96,1.2,1.49,0.22,870.0,29.1,66.0,0.1,4d10a0f385c5a8f0d0789856070f3f1b4dfe11fe,2019-07-15 18:55:49,2019-07-15 18:55:49
687,1.98,1.2,1.52,0.4,870.1,30.2,68.0,0.1,e11d6e023cf1c150f8564e349b9e406bde2fae06,2019-07-15 18:55:49,2019-07-15 18:55:49
688,1.86,1.2,1.56,0.52,871.1,37.6,61.0,0.1,5f9b3acf979298d79b65378526941fcbe18cf9c6,2019-07-15 18:55:49,2019-07-15 18:55:49
689,1.98,1.2,1.54,0.45,871.8,29.9,71.0,0.1,da953662598d5096118dcc499343e4286ba38ff5,2019-07-15 18:55:49,2019-07-15 18:55:49
690,1.86,1.2,1.49,0.34,871.1,32.9,61.0,0.1,a18b215d0cda66045d4af3a21a6690a6288bb2ec,2019-07-15 18:55:49,2019-07-15 18:55:49
691,2.0,1.2,1.62,0.53,873.1,24.4,64.0,0.1,7d0584efdae14ba21a1509197818c03d62d34d57,2019-07-15 18:55:49,2019-07-15 18:55:49
692,2.12,1.2,1.5,0.42,867.6,31.4,67.0,0.1,03cc5ff8784c83c62687277e55967ea5f7507171,2019-07-15 18:55:49,2019-07-15 18:55:49
693,2.01,1.2,1.42,0.44,868.8,38.5,68.0,0.1,88b845b9135070a7f827c84e2cf249fcf435a027,2019-07-15 18:55:49,2019-07-15 18:55:49
694,2.01,1.2,1.35,0.31,867.7,33.8,61.0,0.1,16fe15243eec1c9b2635eeaed6dc93eeb331a430,2019-07-15 18:55:49,2019-07-15 18:55:49
695,2.12,1.2,1.33,0.26,869.6,32.0,62.0,0.1,755343e50c560bb553501ac153b801ec3c8e13fe,2019-07-15 18:55:49,2019-07-15 18:55:49
696,2.22,1.2,1.46,0.5,869.7,27.1,66.0,0.1,f62b12269d1b6f900235819b995c1cd55613e32f,2019-07-15 18:55:49,2019-07-15 18:55:49
697,2.09,1.2,1.68,0.43,868.2,24.1,57.0,0.1,1d48ac243858f12f961d2beecd2a2a70ba876633,2019-07-15 18:55:49,2019-07-15 18:55:49
698,2.04,1.2,1.41,0.34,870.9,29.1,65.0,0.1,c46f89e27760c4e2c806b5996a54a6e795e74f90,2019-07-15 18:55:49,2019-07-15 18:55:49
699,1.89,1.2,1.13,0.37,867.9,20.6,59.0,0.1,488d06ba6c5f0bf01c0e22ca2e2749f47ff16244,2019-07-15 18:55:49,2019-07-15 18:55:49
700,1.95,1.2,1.59,0.43,870.9,33.4,70.0,0.1,8a9487b3ee1a63ee68e02d194839324d0e283626,2019-07-15 18:55:49,2019-07-15 18:55:49
701,1.93,1.2,1.46,0.45,870.8,25.4,67.0,0.1,5d3910761a5cd04b2a88be0191c76a90a4be388b,2019-07-15 18:55:49,2019-07-15 18:55:49
702,1.88,1.2,1.73,0.3,866.9,25.4,64.0,0.1,0d985fd3fd8a0e50aa67242cf237fce236432157,2019-07-15 18:55:49,2019-07-15 18:55:49
703,1.83,1.2,1.48,0.55,871.3,31.4,68.0,0.1,9e77b6121d8e3e352549a096345c1d29e5eb9dfb,2019-07-15 18:55:49,2019-07-15 18:55:49
704,1.88,1.2,1.45,0.6,871.1,27.0,76.0,0.1,27b14402f243d3e22db26693e288945f2309853b,2019-07-15 18:55:49,2019-07-15 18:55:49
705,2.26,1.2,1.79,0.4,868.5,25.2,56.0,0.1,cef4e294652500128f8ff645d69e2ccf01c60b91,2019-07-15 18:55:49,2019-07-15 18:55:49
706,2.02,1.2,1.55,0.6,870.6,36.4,60.0,0.1,3ca79e6cecc4cf341eaacac42a4937f6a62e4d5b,2019-07-15 18:55:49,2019-07-15 18:55:49
707,2.02,1.2,1.51,0.41,871.7,41.4,78.0,0.1,efa20eff729c93f6ac50b60c2c8b231d89af6c95,2019-07-15 18:55:49,2019-07-15 18:55:49
708,1.96,1.2,1.47,0.56,869.0,35.5,65.0,0.1,d5c6f28b6b222bcfa06102e77d1349f1bd45e320,2019-07-15 18:55:49,2019-07-15 18:55:49
709,2.11,1.2,1.45,0.44,872.2,29.7,62.0,0.1,21af58523e4fb95ca55de141f99bffbfb04cb376,2019-07-15 18:55:49,2019-07-15 18:55:49
710,2.13,1.2,1.44,0.29,868.4,34.1,70.0,0.1,c67db22e2fbbcd48791845086d6fabf43aca0c5c,2019-07-15 18:55:49,2019-07-15 18:55:49
711,1.96,1.2,1.54,0.68,871.6,32.2,81.0,0.1,6e827e8f9c00412097648e12e12b6d3addbb2ba4,2019-07-15 18:55:49,2019-07-15 18:55:49
712,2.01,1.2,1.5,0.56,868.6,24.3,69.0,0.1,dc8417ad62af1a4cdae2081a2bfc4551b50a42d5,2019-07-15 18:55:49,2019-07-15 18:55:49
713,2.06,1.2,1.67,0.46,869.5,35.7,65.0,0.1,af03e8d6312f8a5ac6d234e8510f07ae5ecfbd3b,2019-07-15 18:55:49,2019-07-15 18:55:49
714,1.88,1.2,1.52,0.52,869.7,27.2,62.0,0.1,efcf2727e092a1f94d8127931921b77ccb47d3ce,2019-07-15 18:55:49,2019-07-15 18:55:49
715,1.91,1.2,1.49,0.46,867.8,26.6,59.0,0.1,7982617f23a088b23de022683a775fc88b32fad8,2019-07-15 18:55:49,2019-07-15 18:55:49
716,2.23,1.2,1.33,0.47,870.0,28.7,64.0,0.1,a14b1777bd0030905dd79c0b9a19edbc3b01ad19,2019-07-15 18:55:49,2019-07-15 18:55:49
717,1.9,1.2,1.36,0.28,872.2,35.9,54.0,0.1,71ad742433d0e5391ab102c2712eea05810e2892,2019-07-15 18:55:49,2019-07-15 18:55:49
718,1.98,1.2,1.53,0.32,872.2,28.7,63.0,0.1,38123a4803890c69448c66244ffdb4777d61add1,2019-07-15 18:55:49,2019-07-15 18:55:49
719,1.82,1.2,1.55,0.64,873.1,34.3,64.0,0.1,fda0c4075330437e12cd7946fb1c0c01c9c381f2,2019-07-15 18:55:49,2019-07-15 18:55:49
720,1.9,1.2,1.47,0.41,868.3,24.6,69.0,0.1,24ff84247e259659d2895f27e3b2810a58a31d8a,2019-07-15 18:55:49,2019-07-15 18:55:49
721,1.97,1.2,1.42,0.27,870.3,33.2,63.0,0.1,cf8060b02a6c83e55553768a03f4956802226c43,2019-07-15 18:55:49,2019-07-15 18:55:49
722,1.92,1.2,1.5,0.45,870.5,34.4,71.0,0.1,1a4e9836f2e8f6e012e001703b2998755464825b,2019-07-15 18:55:49,2019-07-15 18:55:49
723,2.1,1.2,1.63,0.34,872.1,24.2,68.0,0.1,67ef69098e6efd9878465df4164e687dd0812501,2019-07-15 18:55:49,2019-07-15 18:55:49
724,2.0,1.2,1.59,0.43,870.0,31.7,67.0,0.1,2c544ff84324b2cecbdf428f4af5f821b7171cf9,2019-07-15 18:55:49,2019-07-15 18:55:49
725,1.89,1.2,1.74,0.16,874.8,39.5,67.0,0.1,64ac5d609f6aa4b8e0233cbe18b6a496a8b2e2d8,2019-07-15 18:55:49,2019-07-15 18:55:49
726,1.94,1.2,1.67,0.37,867.5,32.3,75.0,0.1,9166b608f4e7a6bbc35e01efe853ad264c7901fd,2019-07-15 18:55:49,2019-07-15 18:55:49
727,2.04,1.2,1.57,0.22,870.0,32.7,58.0,0.1,b94bea3ba246767691c240a8a47d8367127c5dd4,2019-07-15 18:55:49,2019-07-15 18:55:49
728,2.01,1.2,1.62,0.31,867.3,28.3,71.0,0.1,e4f66024e0228cb2049b5380c2f85bded1b2fda6,2019-07-15 18:55:49,2019-07-15 18:55:49
729,1.89,1.2,1.6,0.38,867.9,34.8,76.0,0.1,4da46b67218448e694eed6827af34b8d22037c40,2019-07-15 18:55:49,2019-07-15 18:55:49
730,2.03,1.2,1.54,0.27,869.1,31.9,55.0,0.1,83f10719be13b3afef6f4d1f69dbe7112bd6193d,2019-07-15 18:55:49,2019-07-15 18:55:49
731,2.15,1.2,1.42,0.4,868.6,29.7,64.0,0.1,c07445273ec89db7df006a044d56424b45d6213f,2019-07-15 18:55:49,2019-07-15 18:55:49
732,1.94,1.2,1.35,0.45,870.8,28.3,68.0,0.1,8fa6b8aa95d2782bbb67763d76300c65d56f8e96,2019-07-15 18:55:49,2019-07-15 18:55:49
733,1.85,1.2,1.51,0.39,871.5,25.2,68.0,0.1,6710cfdc52c97243dc52b594904961f01550679c,2019-07-15 18:55:49,2019-07-15 18:55:49
734,1.92,1.2,1.48,0.32,867.2,28.4,59.0,0.1,13621f25a1400960e751e9ce9bc1c9aad0365b89,2019-07-15 18:55:49,2019-07-15 18:55:49
735,1.85,1.2,1.55,0.43,864.5,21.4,71.0,0.1,13e8dd437f3374a26a39dc68d0f8568c00945cdd,2019-07-15 18:55:49,2019-07-15 18:55:49
736,1.89,1.2,1.49,0.52,867.8,27.5,68.0,0.1,5ecba37a1d98186e967e537212f796919281c3f7,2019-07-15 18:55:49,2019-07-15 18:55:49
737,1.9,1.2,1.57,0.53,868.6,29.1,67.0,0.1,7dd365bb9d081e4bec764f0dfd53a129ccd5a5ba,2019-07-15 18:55:49,2019-07-15 18:55:49
738,1.97,1.2,1.51,0.37,872.0,28.5,65.0,0.1,edeb43c40d8955109c986449f4200838f79beda9,2019-07-15 18:55:49,2019-07-15 18:55:49
739,1.82,1.2,1.58,0.36,868.5,32.1,66.0,0.1,22daf5f2cc620a0fd85d4bfc3d1bc6e06388062b,2019-07-15 18:55:49,2019-07-15 18:55:49
740,2.01,1.2,1.55,0.52,872.5,32.4,63.0,0.1,e4c057d39a60ed0086643efe4786378f54bec9f5,2019-07-15 18:55:49,2019-07-15 18:55:49
741,2.02,1.2,1.55,0.32,868.3,26.9,66.0,0.1,8944eba9829569dfff9ee1eb326d74aa8d76464d,2019-07-15 18:55:49,2019-07-15 18:55:49
742,1.96,1.2,1.44,0.34,871.4,25.8,71.0,0.1,479e851df89db9296bb4988355dc87e8a0f7a6c3,2019-07-15 18:55:49,2019-07-15 18:55:49
743,1.96,1.2,1.41,0.45,869.2,26.3,66.0,0.1,1dad331e75c367a790e832f9145b9f77439fa713,2019-07-15 18:55:49,2019-07-15 18:55:49
744,2.07,1.2,1.37,0.38,867.3,27.6,69.0,0.1,9dc3e485c9c49a070d835789f591b0fd6513e8d8,2019-07-15 18:55:49,2019-07-15 18:55:49
745,2.01,1.2,1.69,0.49,871.2,29.5,62.0,0.1,a6b69200c5f92aa5b718f10f2a7ecba69f2ee8fa,2019-07-15 18:55:49,2019-07-15 18:55:49
746,2.11,1.2,1.5,0.35,870.1,29.9,66.0,0.1,98755f6df4a3e1ce29797e96f7c048f4533eadd8,2019-07-15 18:55:49,2019-07-15 18:55:49
747,2.0,1.2,1.56,0.31,872.3,38.4,66.0,0.1,a9f6973a2b0298afdadc72b47ffaaf0f212a1afd,2019-07-15 18:55:49,2019-07-15 18:55:49
748,1.94,1.2,1.56,0.35,870.3,30.7,64.0,0.1,24dc2f2ba2eaada3aa4e2158e5c774b037d5db78,2019-07-15 18:55:49,2019-07-15 18:55:49
749,1.82,1.2,1.43,0.32,871.9,34.1,76.0,0.1,489ff10a473dd4dbb8b1f9dafba1770873a850a9,2019-07-15 18:55:49,2019-07-15 18:55:49
750,2.17,1.2,1.41,0.18,869.8,38.8,68.0,0.1,186a82877b7a40b39e07991d8cf9fd1c4ff49641,2019-07-15 18:55:49,2019-07-15 18:55:49
751,1.98,1.2,1.55,0.4,872.1,34.1,66.0,0.1,a7d3e41537ac188855624e4ec0b60c880e07038e,2019-07-15 18:55:49,2019-07-15 18:55:49
752,1.92,1.2,1.49,0.4,868.8,27.4,63.0,0.1,27de65a844d3c167f0c548308fa99e8c2553ea78,2019-07-15 18:55:49,2019-07-15 18:55:49
753,2.0,1.2,1.48,0.41,869.0,31.4,62.0,0.1,a99ac28b7394bb2867cf99241ae954149e6a4014,2019-07-15 18:55:49,2019-07-15 18:55:49
754,1.95,1.2,1.35,0.41,872.1,34.4,63.0,0.1,80fe8fac22109861a46f9ae2ff1f136ebf8037c6,2019-07-15 18:55:49,2019-07-15 18:55:49
755,1.94,1.2,1.51,0.34,871.1,24.3,61.0,0.1,d512149dcea2a4ca6cd381d244fcb059ececed19,2019-07-15 18:55:49,2019-07-15 18:55:49
756,1.98,1.2,1.61,0.48,869.1,25.3,65.0,0.1,d48d5bd9c847f0b12ddc830c08b9af13e080e9c9,2019-07-15 18:55:49,2019-07-15 18:55:49
757,2.01,1.2,1.63,0.5,868.4,23.1,59.0,0.1,566fdccb331666e72943e2cbe86e7c3081f83641,2019-07-15 18:55:49,2019-07-15 18:55:49
758,1.84,1.2,1.49,0.43,869.2,28.5,70.0,0.1,09e2794434f484d40479eadc63568ae183455c57,2019-07-15 18:55:49,2019-07-15 18:55:49
759,1.92,1.2,1.48,0.33,869.7,36.4,66.0,0.1,23eb2ad673d5389683e116d618c322d412b4a479,2019-07-15 18:55:49,2019-07-15 18:55:49
760,1.83,1.2,1.47,0.49,865.8,22.8,72.0,0.1,bbe9f96c51a52685e9b0b6aa66f43ecdd5272868,2019-07-15 18:55:49,2019-07-15 18:55:49
761,1.98,1.2,1.65,0.48,867.8,38.0,60.0,0.1,fd2640327966d2f3648a82a0eea61dfeadd9d701,2019-07-15 18:55:49,2019-07-15 18:55:49
762,1.99,1.2,1.52,0.5,870.0,23.4,58.0,0.1,bb2ef53939f8d2b0bc1a0c6863dbab4dfca84cd6,2019-07-15 18:55:49,2019-07-15 18:55:49
763,1.89,1.2,1.32,0.44,871.8,34.7,72.0,0.1,235474873e3c20f29ad8d669bade91bbc646e856,2019-07-15 18:55:49,2019-07-15 18:55:49
764,2.1,1.2,1.42,0.18,870.2,38.6,71.0,0.1,945354c6e9dee9c80f13da0bbabb1f3e8c34f3ac,2019-07-15 18:55:49,2019-07-15 18:55:49
765,1.96,1.2,1.42,0.49,871.9,32.8,69.0,0.1,ae172f77fd8c0460857e633ea9ce1655891e2f93,2019-07-15 18:55:49,2019-07-15 18:55:49
766,1.87,1.2,1.6,0.63,869.9,31.5,57.0,0.1,5fd25525e38ff01bcad87c9d5c2c34a2759dc972,2019-07-15 18:55:49,2019-07-15 18:55:49
767,2.1,1.2,1.33,0.33,866.8,42.5,65.0,0.1,5027e6f9a94bcd1881a29e15bbd13dc683c3a31f,2019-07-15 18:55:49,2019-07-15 18:55:49
768,1.92,1.2,1.47,0.28,869.0,37.6,58.0,0.1,411e6f07691aa8817eb259adbce83a87a0c2a534,2019-07-15 18:55:49,2019-07-15 18:55:49
769,1.91,1.2,1.61,0.35,870.9,28.8,78.0,0.1,02a03b7794f8904825658ab72a24d747aa9c9d76,2019-07-15 18:55:49,2019-07-15 18:55:49
770,2.11,1.2,1.73,0.15,870.4,30.0,61.0,0.1,f0cb3c8a1513953f46af08b5aef3a2ef997d4b2a,2019-07-15 18:55:49,2019-07-15 18:55:49
771,1.91,1.2,1.54,0.49,868.9,36.6,71.0,0.1,4b0ec3eb9e57515bc7707ddb4279951412687ee4,2019-07-15 18:55:49,2019-07-15 18:55:49
772,1.91,1.2,1.46,0.44,870.5,31.3,68.0,0.1,e68a80fe48d73c92158c262229082ae668c518f2,2019-07-15 18:55:49,2019-07-15 18:55:49
773,2.04,1.2,1.51,0.33,873.9,34.6,63.0,0.1,fd644db3bfd9865cbc2f30f98b3a46c9e185104c,2019-07-15 18:55:49,2019-07-15 18:55:49
774,2.03,1.2,1.55,0.48,871.7,26.4,62.0,0.1,46c0113d3c5f4aecff6d297070800d8b83f11555,2019-07-15 18:55:49,2019-07-15 18:55:49
775,1.96,1.2,1.63,0.46,869.3,33.4,62.0,0.1,2e78196c3ff3a56083a3d55beacf8a6157eb024b,2019-07-15 18:55:49,2019-07-15 18:55:49
776,2.18,1.2,1.6,0.39,866.9,32.1,65.0,0.1,e85664c7733f5aee3b6c7ecb43a7f336b53f997c,2019-07-15 18:55:49,2019-07-15 18:55:49
777,1.89,1.2,1.38,0.46,873.8,21.8,74.0,0.1,a39f33009eaf01681f16243da4ed1562d805d3b6,2019-07-15 18:55:49,2019-07-15 18:55:49
778,2.04,1.2,1.44,0.42,871.4,31.4,62.0,0.1,4448981dbf3c655e68b995c317687150501a2139,2019-07-15 18:55:49,2019-07-15 18:55:49
779,2.08,1.2,1.61,0.42,867.0,25.3,61.0,0.1,a156fdb98cf9c158835f7afd8287dabdfef21b31,2019-07-15 18:55:49,2019-07-15 18:55:49
780,2.1,1.2,1.66,0.19,870.0,30.4,72.0,0.1,5c4b55e50a30352df2565c0ed278718688664abb,2019-07-15 18:55:49,2019-07-15 18:55:49
781,1.83,1.2,1.57,0.49,865.9,21.5,70.0,0.1,f0d187d37fdb0666d84a3f2054c6b7f32d936155,2019-07-15 18:55:49,2019-07-15 18:55:49
782,1.87,1.2,1.75,0.25,868.2,24.9,66.0,0.1,4fcac3a15157898829637ecda676aaabe98f7b54,2019-07-15 18:55:49,2019-07-15 18:55:49
783,2.0,1.2,1.55,0.41,868.0,30.7,69.0,0.1,8b240cc79225389e56918651f99f8e01371eca95,2019-07-15 18:55:49,2019-07-15 18:55:49
784,1.86,1.2,1.49,0.37,871.3,29.7,57.0,0.1,c561d39978373d17fe88fdb0cc4b3a05cbd05047,2019-07-15 18:55:49,2019-07-15 18:55:49
785,2.02,1.2,1.49,0.51,869.9,36.2,64.0,0.1,98949adb1be8d81afd3c55206f2ed5e292b82752,2019-07-15 18:55:49,2019-07-15 18:55:49
786,1.89,1.2,1.6,0.34,869.4,20.2,59.0,0.1,aea99fdda781ec625e88792606c12523821d3aea,2019-07-15 18:55:49,2019-07-15 18:55:49
787,1.96,1.2,1.47,0.34,866.3,23.6,65.0,0.1,f3b47384b65f188365a9f45779a356d9beef819e,2019-07-15 18:55:49,2019-07-15 18:55:49
788,1.86,1.2,1.48,0.42,868.4,30.9,70.0,0.1,2fb8d5565ec92b9f55c3b0f5d6098d0b526e0f95,2019-07-15 18:55:49,2019-07-15 18:55:49
789,1.87,1.2,1.52,0.28,867.4,30.6,73.0,0.1,45c8283f49b8ddd66334e59e0bff28bd110ac3e3,2019-07-15 18:55:49,2019-07-15 18:55:49
790,2.06,1.2,1.68,0.36,868.1,31.6,63.0,0.1,533157c9af99d1b100c285024c7b67673fc4dbc9,2019-07-15 18:55:49,2019-07-15 18:55:49
791,2.06,1.2,1.49,0.47,875.5,29.4,68.0,0.1,2a58f3cf696857fb93312166a48281feb694028f,2019-07-15 18:55:49,2019-07-15 18:55:49
792,1.92,1.2,1.64,0.42,868.4,35.6,67.0,0.1,0dfb26df0239d11c7bb0ad8acc54ac1a56b9b52d,2019-07-15 18:55:49,2019-07-15 18:55:49
793,1.98,1.2,1.26,0.44,867.5,30.9,73.0,0.1,f8d0b45eb73e66db744e188bec170f0f86c88fa3,2019-07-15 18:55:49,2019-07-15 18:55:49
794,1.95,1.2,1.53,0.34,871.9,23.5,68.0,0.1,e2d1dbbfc27b53867ceea45997a02ad651bd5750,2019-07-15 18:55:49,2019-07-15 18:55:49
795,1.92,1.2,1.49,0.39,864.5,30.9,61.0,0.1,6b5e26a1b40538a4891365fff781edcd95f425ef,2019-07-15 18:55:49,2019-07-15 18:55:49
796,1.9,1.2,1.48,0.27,873.1,29.6,74.0,0.1,8ff92811c0037c6f95ef57d3aa47cea24f7eff9b,2019-07-15 18:55:49,2019-07-15 18:55:49
